"963 Hzの神の周波数、クラウンチャクラの癒しの音楽、ワンネスへの回帰、スピリチュアルなつながり","963H_god","@963H_god","963 Hzの神の周波数、クラウンチャクラの癒しの音楽、ワンネスへの回帰、スピリチュアルなつながり @963H_god Sahasraraは7番目のチャクラで「千回」を意味し、無限への緊張の象徴的な価値を持っています。  それは宇宙のエネルギー、神、イルミネーションとのつながりです。 そのエネルギーは、私たちが過去を捨て、出来事やトラウマを残し、私たちの責任を認識することを教えてくれます。  【総主→ @g_hzgod 】","月の満ち欠けに、人の心は揺らぐもの。  同じ夜は無く、同じ心も無い。  変化を恐れず、受け入れよ。","589 ","5","0","0"
"【2nd Chakra】人間的魅力を高める　良好な人間関係　幸運　創造性の解放 うつ病治療","Chakra2nd","@Chakra2nd","【2nd Chakra】人間的魅力を高める　良好な人間関係　幸運　創造性の解放 うつ病治療 @Chakra2nd 第二チャクラを活性化すると、辛い状況ややり場のない悲しみが軽減され自信や安定感・持久力・忍耐力がつき、やる気が充実してきます。 【総主→ @g_hzgod 】","上ばかり見るな、悩める時ほど足元を見よ。  踏みつけられてなお伸びようとする草花の如く、地道な努力が実を結ぶ日もあるだろう。","174 ","7","1","0"
"第2チャクラ 417Hz 〓マイナスな状況からの回復、変容の促進〓The Second Chakra","2ndChakra_417hz","@2ndChakra_417hz","第2チャクラ 417Hz 〓マイナスな状況からの回復、変容の促進〓The Second Chakra @2ndChakra_417hz 最も世界的に有名なのロイヤル・ライフ博士の周波数を中心に使用した、イヤホンで聴くだけで自己治癒力を高めるとされる周波数が体感できるヒーリングサウンドです。 【総主→ @g_hzgod 】","あれもこれも 考えすぎると、  エネルギーが分散します。  やるべきことは いろいろありますが、  一度にやることは 一つに絞って  思いきり 集中することです。","420 ","8","2","0"
"望む人生を創造する力を得る　幸運を引き寄せる　引き寄せの法則　528Hz 第３チャクラの活性化","3ndChakra_528Hz","@3ndChakra_528Hz","望む人生を創造する力を得る　幸運を引き寄せる　引き寄せの法則　528Hz 第３チャクラの活性化 @3ndChakra_528Hz 望む人生を創造する力を得るＢＧＭ ５２８ＨＺからできたこのＢＧＭは第三チャクラを活性化させ　成功するためのエネルギー　引き寄せの力を高めます 【総主→ @g_hzgod 】","大人と子供の境目とはどこなのでしょうか。  心の完成度により、大人か子供かを判断できます。","518 ","6","1","0"
"コンス神(medical)","cons_medical","@cons_medical","コンス神(medical) @cons_medical ［頭上に満月と三日月を載せたハヤブサ頭をした人物］ アメン神とムゥト女神の子。テーベ神学による。医療神。 テーベの三神の一人でもある","自分を客観視することを『メタ認知』というけれど、これは人が成長するのに必要な要素。  自分の弱点を客観視できなくては、大した人物にはなれません。","400 ","1","0","0"
"第一チャクラの浄化・癒し・マイナスの感情・不安・恐怖心・トラウマを浄化し、心を安定させる","1chakra_heel","@1chakra_heel","第一チャクラの浄化・癒し・マイナスの感情・不安・恐怖心・トラウマを浄化し、心を安定させる @1chakra_heel 奇跡の周波数・ソルフェジオ周波数の音楽と、動画を組み合わせたヒーリング音楽。  見るだけ・聞き流すだけで、あなたの潜在意識を願望成就へと導きます。 【総主→ @g_hzgod 】","社会は私たちの関係の産物であり、もし私たちが持つ関係が、混乱した、自己中心的な、狭い、限定された、国家的なものなら、私たちはそれを投影して、世界にカオスを持ち込んでしまうのです。","846 ","15","0","0"
"741 hzは毒素とネガティビティを取り除き、オーラを浄化し、精神的覚醒、チベットボウル","741hz_clean","@741hz_clean","741 hzは毒素とネガティビティを取り除き、オーラを浄化し、精神的覚醒、チベットボウル @741hz_clean 741 Hzのソルフェジオ周波数は、自分を表現する能力を解放することにより、感情的に閉じている人々を助けます。自己表現の力を表しています。より純粋で安定した健康的な生活を促進します。それは精神世界への近さを増し、直感と「シックスセンス」を発達させます。 【総主→ @g_hzgod 】","10年先を見るためには1年先を。 1年先を見るためには10日先を。 10日先を見るためには、今日の一手を。 千里の道も一歩から、まずは自らの足元を見よ。","541 ","5","0","0"
"宇宙人アイアン(Iron)","Iron963396","@Iron963396","宇宙人アイアン(Iron) @Iron963396 宇宙人です。フォローしていただくことで、勇猛・強い信念のエネルギーをお送りします。 【総督→ @cosmos_alcor 】","今の苦しい状況を 乗り越えた未来のあなたが  今のあなたを温かく見守っていると 考えましょう。  その感覚を忘れなければ、 最短で「乗り越えた未来」が やってきます。","638 ","44","3","0"
"宇宙人デルタ(Delta)","Delta963396","@Delta963396","宇宙人デルタ(Delta) @Delta963396 宇宙人です。フォローしていただくことで、δ星のエネルギーを提供いたします。 【総督→ @cosmos_alcor 】","力まず、あえてチカラを抜くこと。ここぞという本番で結果を出すためには、余裕を持って、エフィカシーを高く、抽象度の高い視点で俯瞰しましょう。新しいアイデアが溢れてくるでしょう。このマインドの使い方で、既に最高の必然の選択となっているでしょう。","543 ","11","0","0"
"宇宙人モルガナイト??????","CosmosMruganite","@CosmosMruganite","宇宙人モルガナイト?????? @CosmosMruganite 宇宙人です。フォローしていただくことで、チャーミング、気立てのよさのエネルギーをお送りいたします。 【総督→  @cosmos_alcor  】","金銭と交換できるスキルを持っていない者は、社会に関っていないという解釈は大きな誤り。  子を成し、食事を準備し、清潔な環境を用意する者がいなければ、社会の利益に繋がらない仕組みに気づかねばならない。","439 ","6","0","0"
"シリウス星の女神｜ソプデト","Sopdet_Sirius","@Sopdet_Sirius","シリウス星の女神｜ソプデト @Sopdet_Sirius ナイルの氾濫を告げる星の神 ソプデトは豊穣を司る女神である他、シリウス星が神格化した存在でもある。 同じエジプトの豊穣の女神イシスと関係が深く、ソプデトの起源はイシスとされる。 【総主→ @g_hzgod 】","悪口を言う人の周りには、悪口を言う人が集まる  ネガティヴな人の周りには、ネガティヴな人が集まります  ネガティヴで不幸な人生を生きていくことになるのです  他人の長所を見つけるのが上手い人の周りには、良い人が集まる  ポジティブな人の周りには、ポジティブな人が集まる  幸せへの道です","488 ","22","5","0"
"639 hz関係を調和、愛とポジティブなエネルギーを引き付け、古いネガティブなエネルギーを癒す","639Hz_love","@639Hz_love","639 hz関係を調和、愛とポジティブなエネルギーを引き付け、古いネガティブなエネルギーを癒す @639Hz_love 639 Hzの周波数は、人間関係における開放性とつながりに関連しています。 家族内、パートナー間、友人間、または社会的文脈での問題を治療するために使用されます。 それは細胞が周囲とコミュニケーションすることを奨励し、理解、寛容、愛の調和のとれた関係を作り出します。 【総主→ @g_hzgod 】","後ろで守護する者が経験した試練は、今の己を助けるための経験であったのは間違いなく、今の己の人生も、来世の己を助けるための経験でもある。","495 ","4","1","0"
"ソルフェジオ周波数417Hz♪幸せと魅力の宝庫、第2チャクラを癒す音楽","2chakra_sol","@2chakra_sol","ソルフェジオ周波数417Hz♪幸せと魅力の宝庫、第2チャクラを癒す音楽 @2chakra_sol 幸せと魅力の第2チャクラを癒す。マイナスの状況からの回復、変容の促進をうながす効果があるとされています。 【総主→ @g_hzgod 】","怒り狂っている人は、正しいことでも、悪いことだと言い張ろうとします。しかし、あとで怒りがおさまってから、火が焼かれるように苦しむことになるのです。","395 ","4","0","0"
"528Hzポジティブトランスフォーメーション、感情的および肉体的治癒、抗不安、再生","528Hz_healing","@528Hz_healing","528Hzポジティブトランスフォーメーション、感情的および肉体的治癒、抗不安、再生 @528Hz_healing 528 Hzの周波数は、人々に深い精神的な体験や精神的な光をもたらす可能性を与えます。 DNAを再生し、調和させます。 これがもたらす利点は次のとおりです。生命エネルギーの増加、心の明快さ、意識、覚醒または活性化された創造性、深い内なる平和、ダンス、お祝いなどの恍惚とした状態。 【総主→ @g_hzgod 】","記憶は美化される。  それでも苦いものはある。  必要なのは案外、そうした痛々しい記憶だったりするもの。  過去の自分の苦悩が現在を支えている、恥じるな。","373 ","8","1","0"
"仮空中と超越(Transcendence)","Transcend112","@Transcend112","仮空中と超越(Transcendence) @Transcend112 人と人の間で強烈な情報のやり取りにより何らかの行動が促される現象。 長年の探究の結果、この現象を再現できる行き過ぎた科学は、スピリチュアルやオカルトのように聞こえることもあります。 そして、科学と宗教を追求し続けると、 反対のベクトルだったものが抽象度の高いところでぶつかる感覚に襲われます","まず鏡を見よ　己を見よ 己の顔を見つめ直すこと　その表情に潜む感情をつかむこと 自分を見つめ直すことが　新しい自分へ繋がる第一歩","400 ","7","0","0"
"acount8","Diamond_cosmos","@Diamond_cosmos","acount8 @Diamond_cosmos 明日を待つのではなく、明日を迎えるために、まずは自ら動き出すべき。","明日を待つのではなく、明日を迎えるために、まずは自ら動き出すべき。","424 ","5","0","0"
"＜第１チャクラ＞ムーラダーラ・チャクラ ルートチャクラ 生命力 情熱 バイタリティ 行動力 開拓力","1_firstchakra_V","@1_firstchakra_V","＜第１チャクラ＞ムーラダーラ・チャクラ ルートチャクラ 生命力 情熱 バイタリティ 行動力 開拓力 @1_firstchakra_V このヒーリング動画では、生命力やバイタリティの源泉である＜第１チャクラ＞の浄化と活性化をおこないます。 第１チャクラは、罪悪感（罪の意識）や恐怖によってバランスが崩れるため、第１チャクラの浄化と活性化は、罪悪感や恐怖心の克服につながります。 【総主→ @g_hzgod 】","対異性的魅力の向上  イケメン・美女でなくても、モテは総合力で作れる。 相手のニーズに答えることであり、基礎はビジネスと同じ。  欲望の満たしを止め、相手のニーズに答え続けるなら恋愛も成功する。 従ってまずビジネスを攻略、その後モテを攻略がオススメの順番。","326 ","3","0","0"
"第7チャクラ活性化 宇宙エネルギー「プラーナ」引き寄せの力　天運に恵まれる　九死に一生を得る","7Chakra_Prana","@7Chakra_Prana","第7チャクラ活性化 宇宙エネルギー「プラーナ」引き寄せの力　天運に恵まれる　九死に一生を得る @7Chakra_Prana 第7チャクラが活性化されると、頭頂部から宇宙のエネルギー「プラーナ」をダイレクトに取り込む事ができます。第七チャクラが活性化された人は運があり天職で活躍します。 そして九死に一生を得る　チャンスを生かすといった特徴のある人生が開けてきます。 【総主→ @g_hzgod 】","人にほほえみ、人とふれあうことを忘れていないか。  ほほえみとふれあいを忘れると、人生は貧しくなる。","302 ","19","0","0"
"織姫｜伝承","orihime_ten","@orihime_ten","織姫｜伝承 @orihime_ten 天女は時に人間界へ恋焦がれ降臨いたします。 美しさを司る神々は、切ない女心に寄り添います。 どうせ生き抜くならば幸せになって欲しいと、人々へ馳せる想いを織姫様は私に託すのです。 それを伝言する天命を持ち、私はこの世に生を受けてしまいました。 水辺の社にて巫女としても日々学んでおります。","場の話題を全て自分のことに引き寄せる者は疎まれる。  我田引水が過ぎると、仲間が減るだろう。  聞いて欲しくばまずは相手に耳を傾けよ。","511 ","34","0","0"
"愛の女神｜ハトホル","love_god934","@love_god934","愛の女神｜ハトホル @love_god934 母なる女神、若く美しい恋人、時には慈愛に満ちた母 セトとホルスが戦った時、ホルスの傷を癒した。ここから治療の神とされる。 また死者を冥界に導くとされる。【総主→abrhm_21】","本気を出すべき時と、 流しておくべき時、 というものがあります。  本気を出すべき時の エネルギー切れに ならないように  流すべきときには しっかり手を抜きましょう。","313 ","1","0","0"
"acount10","healing_HSP","@healing_HSP","acount10 @healing_HSP 山は東西南北どこからでも登れるのだから、登山の方法は自由にカスタマイズが可能。  人生も全く同じ、己のプロデュース次第で、選択肢は何通りでも見つけることができる。","山は東西南北どこからでも登れるのだから、登山の方法は自由にカスタマイズが可能。  人生も全く同じ、己のプロデュース次第で、選択肢は何通りでも見つけることができる。","332 ","11","0","0"
"現状の外側(senses)｜自動的に成功する","senses_success","@senses_success","現状の外側(senses)｜自動的に成功する @senses_success 人間はみんな知らないうちに、自分はこういう人物であるという固定観念に縛られて生きています。 もしもこの観念の枠を取り去ることが出来たなら、あなたの意識の幅を広げることが出来たなら、ありとあらゆることが可能になってきます。","他人と比べるのが悪いのではない。  その前にまず過去の自分と並べて眺めることが大事なのだろう。  他人と比べての優劣よりも、過去の己からの成長を感じよ。","301 ","5","0","0"
"ピアノヒーリング 表現する 第5チャクラ","5Chakra_Piano","@5Chakra_Piano","ピアノヒーリング 表現する 第5チャクラ @5Chakra_Piano 表現をする、想いを伝える、肩の力を抜いて本当の気持ちを誰かに伝えるとしたら、何を伝えますか？自分の素直な気持ちにフォーカスして、それを探すように聴いてみてください。 【総主→ @g_hzgod 】","自分が何かを得たいと思うなら、まずそれを求めなくてはなりません。  求めるとは漠然とあれがほしいと考えることではありません。  もっと強烈に思うことです。  そしてその思いを持続させることです。  そういう求め方をすれば手に入らないものはないといっていいでしょう。","345 ","4","0","0"
"祇園信仰｜花街からの伝言","gion_mai34","@gion_mai34","祇園信仰｜花街からの伝言 @gion_mai34 この街は神々の声が飛び交っています。その心地の良い響きを皆様にも届けたい。どうか私がメッセンジャーになることをお許しください。","大きなビジョンというものは、その時点で先取りをしているのだから、 一般大衆にはなかなか理解できないかもしれない。","571 ","11","1","0"
"セベク(God)","Sebek_God","@Sebek_God","セベク(God) @Sebek_God ワニの姿をした神。頭上の冠の緑色は ナイル河畔の植物","蝶のように、ナニモノも攻撃せず、美しい姿で癒しを呼び込む存在は、かなり高尚な生き物である。  正しい魂の修行を積み重ねた者が、行き着く姿でもある。","343 ","36","2","1"
"第６チャクラ、第三の目を活性化するＢＧＭ　宇宙意識　直観力　第六感　記憶力　成功イメージの具現化","6Chakra_bgm","@6Chakra_bgm","第６チャクラ、第三の目を活性化するＢＧＭ　宇宙意識　直観力　第六感　記憶力　成功イメージの具現化 @6Chakra_bgm 第６チャクラを活性化させれば第六感、直観力が高まり自分の人生を切り開いていくことができます スピリチュアルなものを感じる能力、広い視野をもつことが出来る能力、遠くのにおいを感知し離れている人の感情を察知する能力、風水環境を感知する能力、人に会う前に認識する能力、未来予知を行う能力を高めます。 【総主→ @g_hzgod 】","一日一つのよい行い。 よい言葉。 よい誠意。 その積み重ねが、大きな幸せを育てていく。","315 ","10","0","0"
"聖母マリアとヨセフ／聖霊、宇宙(cosmos)天使の存在","cosmos_Malia","@cosmos_Malia","聖母マリアとヨセフ／聖霊、宇宙(cosmos)天使の存在 @cosmos_Malia デザイン・絵・工芸・文字アート・演劇などの表現をする力、声、音楽、言葉など、人間が心に抱いている形のないものを形にして表現する力を高める。 コミュニケーション、表現力だけでなく、あらゆるしがらみから解放されて、あなたの魂を高次元的に自由な世界に開放する。","今、この世に於いて人は試されている。  人はその文明の進化に甘え、己の力を過信している。  しかし波乱の世を生き抜くためには、これまでとは違う力が求められることを自覚せよ。","345 ","6","0","0"
"第5チャクラ スピリチュアル能力の活性化 表現力・創造性の開花 魂の開放 具現化 甲状腺治療","5Chakra_spi","@5Chakra_spi","第5チャクラ スピリチュアル能力の活性化 表現力・創造性の開花 魂の開放 具現化 甲状腺治療 @5Chakra_spi 第5チャクラが活性化されると穏やかで自信に満ち人から慕われるようになります 自分の考えを表現することが上手で、コミュニケーションがうまく、ユーモアがあり人に好まれるようになります。 表現が上手なので、相手はその人を理解するようになり、人に誤解をされにくく、人間関係のトラブルも少なくなります。 【総主→ @g_hzgod 】","誰かが何とかしてくれる と思っていると、  誰かが決めた人生に 乗っかって生きる だけになってしまいます。  あなたの人生が 他人に決めらるのです。","298 ","5","0","0"
"Crystal Bowl水晶の音色「第5チャクラを整える音」","5Chakra_Crystal","@5Chakra_Crystal","Crystal Bowl水晶の音色「第5チャクラを整える音」 @5Chakra_Crystal クリスタルボウルの「ソ」の音は 第5チャクラを整えます。 「自己表現」と「コミュニケーション」を司るチャクラです。 ここを整えると自分の魂の声を聴きそれを表現することができ　自分の望む方向へ進んで行きます。また相手との深いコミュニケーションができ進展　発展へと繋がります。 【総主→ @g_hzgod 】","自分自身を愛おしく思うのであれば、悪いことをしてはいけません。  悪いことをすれば、苦しみが生じ、楽しく生きていくのが困難になるからです。","253 ","1","1","0"
"741HZ/第５チャクラ/問題の解決/表現力の向上/コミュニケーション能力の向上/創造性の向上","5Chakra_741hz","@5Chakra_741hz","741HZ/第５チャクラ/問題の解決/表現力の向上/コミュニケーション能力の向上/創造性の向上 @5Chakra_741hz 奇跡音【ソルフェジオ周波数】741HZ/第５チャクラ開発/問題の解決/表現力の向上/コミュニケーション能力の向上/創造性の向上/瞑想ヨガに最適なBGM/１０分瞑想/ヨガ音楽 【総主→ @g_hzgod 】","ふと口をつく謝罪の言葉を、感謝の言葉に替えることで、より想いが伝わることもある。  謝罪を重ねられるより、ひとつの感謝が心を温める瞬間がある。","324 ","2","0","0"
"心身の健康を整えてくれる285Hz｜メンタルが強くなる｜ストレスに強くなる｜癒しの音楽もご一緒に","285Hz_mental","@285Hz_mental","心身の健康を整えてくれる285Hz｜メンタルが強くなる｜ストレスに強くなる｜癒しの音楽もご一緒に @285Hz_mental 285Hzは「心身の健康を整える」の効果があるソルフェジオ周波数です。 聞き流すだけでメンタルが強くなり、ストレスに強くなり、落ち込みにくくなり、心身ともに健康になることができます。 【総主→ @g_hzgod 】","自分の得たものを軽んじてはならりません。  他人の得たものを羨んではいけません。  他人を羨む修行僧は心の安定を得ることができないです。","350 ","7","0","0"
"天野いるか＠フラクタル宇宙覚醒ヒーリング(healing)","amanoiruka_heel","@amanoiruka_heel","天野いるか＠フラクタル宇宙覚醒ヒーリング(healing) @amanoiruka_heel プロセスを加速させましょう。自分自身でアクセルを踏むように人生の流れ＝プロセスを加速させ、本来の自分自身を生き、表現していけるようになります。今の自分自身から本来のあなた自身へと素早く変わっていくことができるでしょう。","自分を相手に合わせて変えることは、負けや妥協だと思っていないか？  無意味な自我と自分のやり方を押し通す必要などない。  人生も仕事も、表面上の勝ち負けではない。","227 ","6","0","0"
"【528Hz】第3チャクラを癒し自信と自尊心を高めるソルフェジオ周波数音楽","3rd_528Hz","@3rd_528Hz","【528Hz】第3チャクラを癒し自信と自尊心を高めるソルフェジオ周波数音楽 @3rd_528Hz 528hzの音はみぞおちにある第3チャクラを癒します。このチャクラは自信や自尊心に関わると言われています。 【総主→ @g_hzgod 】","他人の暗示や言葉はあなたを傷つけることはできません。  あなたが傷つくのは、他人の暗示や言葉を自分のものとして受け入れたときのみです。  いわば自分で傷つくのです。","313 ","3","0","0"
"第4チャクラ活性化 心のヒーリング 幸福感 カリスマ性 コミュニケーション力 639hz","4Chakra_639hz","@4Chakra_639hz","第4チャクラ活性化 心のヒーリング 幸福感 カリスマ性 コミュニケーション力 639hz @4Chakra_639hz 第４チャクラが活性化した人は、愛に満ちていて見返りを求めず喜んで人のために尽くすので、人から好かれ、信頼されます。 そしてカリスマ性を持ち、人を魅了するようになります。 【総主→ @g_hzgod 】","気をつけなさい。  同じような心的状態の人間は寄り集まってくるものです。  いつも不平・不満を口にしている人のところには、似たような人間が寄ってきます。  そして、いつも失敗ばかりしている人のところには、失敗者が集まってきます。","516 ","8","1","0"
"【超アスリートエネルギー】運動(sport)能力向上","athlete_ene","@athlete_ene","【超アスリートエネルギー】運動(sport)能力向上 @athlete_ene 筋肉、骨、臓器、脳といった解剖学から、DNAや細胞膜のような分子生物学の範囲も含めた新しいヒーリング。  身体について理解してコントロール出来るようになると、安定してゴールに進める人間になります。","否定的なことばかり言う人に やさしくしなくていい。","226 ","7","0","0"
"852 hz周波数を愛し、エネルギー振動を高め、深い瞑想、癒しのトーン","hz_852","@hz_852","852 hz周波数を愛し、エネルギー振動を高め、深い瞑想、癒しのトーン @hz_852 852 hz-ソースに、精神的な秩序に戻ります。このトーンは、純粋な愛の頻度に関連付けられています：無条件の愛。光と光の原理に直接関連しているのは、より高い形態のバイオエネルギーです。高い振動レベルで導入されます。霊に直接起因する霊感体験に人を敏感にして開きます。 【総主→ @g_hzgod 】","足りていないものを探すより、  満たされている部分を探しましょう。  そこに感謝をするのです。","287 ","2","0","0"
"acount3","healing_anna","@healing_anna","acount3 @healing_anna 誰かを支えるのは簡単では無い、支えるには覚悟が必要。  見返りを求めることなく、己の力の限り支えることは、強い信念が無ければ続けられないだろう。  支えて欲しいと願うのが贅沢なのは、それ故である。  まずは、己の足で立て。","誰かを支えるのは簡単では無い、支えるには覚悟が必要。  見返りを求めることなく、己の力の限り支えることは、強い信念が無ければ続けられないだろう。  支えて欲しいと願うのが贅沢なのは、それ故である。  まずは、己の足で立て。","237 ","18","0","0"
"イムスティ(spirit)","Imsty_spirit","@Imsty_spirit","イムスティ(spirit) @Imsty_spirit ヘルの息子とされる人間の形をし、南をつかさどる。ミイラの内蔵を入れるカノプス容器の四精霊の一つで、肝臓が納められた。","『欲しているのに、望むような愛情が貰えない』と苛立つ者は、  己は相手に与えているのか？をまず考えてみるといい。","325 ","7","0","0"
"第1チャクラを活性化させ生きる力を養う　引きこもり、うつ病、精神病、自傷、ED治療、不感症改善","firstchakra_1","@firstchakra_1","第1チャクラを活性化させ生きる力を養う　引きこもり、うつ病、精神病、自傷、ED治療、不感症改善 @firstchakra_1 第１チャクラが十分に成長し目覚めてゆくと、 エネルギーにあふれ自然と体が動くようになります。 第1チャクラは、土台となるエネルギーを引き寄せる機能をもっていますので、第1チャクラが正常化され強化されていくと自然と生命力が高まっていきます。 【総主→ @g_hzgod 】","悟りという感覚は、ズレた自分を戻すことにあります。  いい調子というのは、常にあなたの中に存在しているのです。  そこから身を避けているのは、あなた自身なのです。","281 ","10","1","0"
"嵐の神｜セト","storm_godseto","@storm_godseto","嵐の神｜セト @storm_godseto 荒ぶる砂漠の神。暴風と雷鳴を象徴とする。 争い敗れたためにセトは嫌われ者の神となり、悪神として捉えられた。 しかしながら、セトは英雄的な一面も併せ持ち、太陽神ラーの航海では邪悪な大蛇アポピスからラーを守ることが出来る唯一の神とされ、讃えられた。【総主→abrhm_21】","終わった恋、無様な自分を無理に忘れる必要はなく、感じた気持ちの浮き沈みを覚えておくといい。  恥ずかしい自分であっても、その何もかもが、次の出逢いで必ず役立つこととなる。  人との関りを恐れる必要はない。","460 ","2","0","0"
"冥界の神｜イシス","Isis_god56","@Isis_god56","冥界の神｜イシス @Isis_god56 エジプト神話における豊穣の女神。やがて冥界神としての属性も備えるようになった。ヘリオポリス九柱神に数えられる。【総主→abrhm_21】","高すぎるプライドを消し去ることは難しいこと。  自己肯定感を上げ、自分を愛する作業が必要。  自ら光の中へ入るイメージを持つこと。","272 ","8","0","0"
"超越視点の獲得と覚醒(Awakening)","Awakening_heel","@Awakening_heel","超越視点の獲得と覚醒(Awakening) @Awakening_heel 労宮は気の「出口」であり「入口」です。 つまり、“穴”を開けると、あなたは気を出すだけでなく、吸い取ることさえもできるようになります。","多くの人が、よりよい人生を送る秘訣があるはずだと考えている。  その秘訣を知っていれば、もっとお金を稼げる、もっといい人間関係が築ける、と考えている。  しかしいちばん大切な秘訣は、まず行動すること。","289 ","2","0","0"
"acount5","Transce_presage","@Transce_presage","acount5 @Transce_presage 他人から愛される人は、自分自身によいことをたくさんしている人です。（周囲に心地いい刺激を与えられる人になりましょう）","他人から愛される人は、自分自身によいことをたくさんしている人です。（周囲に心地いい刺激を与えられる人になりましょう）","295 ","47","3","0"
"苫米地式コーチング(Coaching)｜絶対ヒーリング｜転生の間／アセンション・イシスの導き","Coaching_Isis","@Coaching_Isis","苫米地式コーチング(Coaching)｜絶対ヒーリング｜転生の間／アセンション・イシスの導き @Coaching_Isis 眠った能力を活性化させると 相手が本当のことを喋っているのかが判別できます ブログやメルマガを観ただけで、出ている気を感じられる 遠隔氣功により、病を治すことができます 非言語コミュニケーションにより相手と瞬時にラポールをつなぐことができます 圧倒的なポジティブマインドで心を満たし、オーラを身にまとうことができます","誰が止めても、何があってもやり続ける、それが本当のwant toだ。あなたの中に眠っている本当のwant toを見つけよう、心の底からやりたいこと、これがあなたのゴールになるはずだ。楽しんで見つけよう。","372 ","10","1","0"
"宇宙人ネプチューン","CosmosNeptune6","@CosmosNeptune6","宇宙人ネプチューン @CosmosNeptune6 宇宙人です。海王星からエネルギーをお届けします。 フォローしていただくことで、変性意識を強めるエネルギーをお送りします。 【総督→ @cosmos_alcor 】","言霊を軽んじる者には災い来る。  好き勝手に口からでまかせを並べるものの言葉は、いつか誰もが疑うようになる。  口からこぼれる言葉、文字に残す言葉を大切にせよ。","254 ","1","0","0"
"幸運と極度の幸運を引き付ける| 富と緊急のお金を受け取る| 神の豊かさ","432Hz_luck","@432Hz_luck","幸運と極度の幸運を引き付ける| 富と緊急のお金を受け取る| 神の豊かさ @432Hz_luck 432 Hzの周波数 幸運と極度の幸運、豊かさ、繁栄を引き付け、引き寄せの法則を強化することができます。 【総主→ @g_hzgod 】","ヒーリングによって 良い変化があっても  気付かなかったり 気にしなかったりすれば  変化は無視されてしまいます。  丁寧に意識に あげるようにしましょう。  文字にするのも有効です。","203 ","18","1","0"
"「第3の目」を覚醒させる。エナジーミュージックで「覚醒I」松果体を揺り起こす。","3rdC_Music","@3rdC_Music","「第3の目」を覚醒させる。エナジーミュージックで「覚醒I」松果体を揺り起こす。 @3rdC_Music エナジーミュージックで「覚醒I」松果体を揺り起こす。エナジーミュージックはストレスを和らげ、不眠症を軽減し、睡眠を促進させる最高の音楽です。 【総主→ @g_hzgod 】","これまでの日々を思い返し、悪しきことは反省し、善きことは褒める。  当たり前のようだが、忙しくしていると忘れてしまう。  誰かを評価する前に、先ずは己を見直せ。","271 ","5","0","0"
"超次元ゲシュタルト構築の奥義(mystery)～顕密同行と隠覆蔵知の獲得","mystery_pow","@mystery_pow","超次元ゲシュタルト構築の奥義(mystery)～顕密同行と隠覆蔵知の獲得 @mystery_pow 密教パワーを手に入れると 脳の中で秘密の空間が作動し始めます。 これが現世利益を生み出します。具体的にはIQが上がる／記憶力が上がるなどです。 密教層が異次元の記憶力を手に入れます。","お釈迦様は、道端で騒ぐ人の暴言を黙って聞き流し 「私はあなたの言葉を受け取らない。ならば今の言葉は誰のものか？全てあなたのものである。」とつぶやいた。  あなたの存在を否定する人の意見は、黙ってその人へ返せばいい。という教えである。","300 ","3","0","0"
"戦と狩猟の女神｜ネイト","Nate_Hunting","@Nate_Hunting","戦と狩猟の女神｜ネイト @Nate_Hunting ネイトは、戦いと狩猟の女神であり、軍神として戦士の武器を作り、戦士が死んだ時、その遺体を守るとされていた。 また知恵の女神でもあり、ホルスとセトの争いの仲裁も行った。 【総主→ @g_hzgod 】","潜在意識が生き生きと働いている人は、ときとして理性の領域では受け入れかねるような行動をとります。  しかしそれは結果においていつも正解なのです。","303 ","10","0","0"
"苫米地式コーチング(Coaching)1000倍奇跡??? ／除霊・浄霊・絶対ヒーリングの間","1000_coaching","@1000_coaching","苫米地式コーチング(Coaching)1000倍奇跡??? ／除霊・浄霊・絶対ヒーリングの間 @1000_coaching 密教徒は望むものを「心の絵」する。 これの実現はイメージの透明度と完成度に依存する為、数学、観想、分析などの厳しい修行を通じ注意力、集中力、意志力を養い精神的創造力＝思いを物質にする力を修得します。  この術を用い、対象者への思念伝達、皆様のお望みについて念じさせて頂きます。","世の中にはさまざまな問題を抱えて苦しんでいる人が大勢いるが、こうした人々の力になるには先ず自分自身にゆとりがなければならない。  溺れている人を助けるには、救命道具を持っている必要がある。","200 ","8","0","0"
"【超強力】第7チャクラが刺激され特殊能力が覚醒し、才能を活かすと共に高次元からの導きで人生が好転","7Chakra_Guid","@7Chakra_Guid","【超強力】第7チャクラが刺激され特殊能力が覚醒し、才能を活かすと共に高次元からの導きで人生が好転 @7Chakra_Guid 第7チャクラが刺激され驚くほどの特殊能力が覚醒し、才能を活かすと共に高次元からの導きで人生が好転し、自分だけでなく世界にも好影響を与える人が増える、963Hz使ったヒーリング音楽 【総主→ @g_hzgod 】","他人が決めたあなたのイメージであなたの未来を決めなくて良い。あなたがあなたの価値観で未来を決める、セルフイメージを決めて行けばいい。他人の評価は全く関係無い。","368 ","3","0","0"
