"FVcamHcv6wZHtdv","@FVcamHcv6wZHtdv","めっちめっち平和と感謝と元気特殊鋼販売が日本を感謝で包みます @FVcamHcv6wZHtdv DOZAN11感謝神宮神社日本一隅を照らすレゲエ右へ1000キロ青森へ左に1000キロ鹿児島へ家族で思い出作り日本制覇２回目他では観れないＣ級な旅 子どもたちの未来に今考える父の言葉を残します　　　　　　　　　　　　　　　　　　　悩める老若男女皆様へ人生と仕事の楽しみ方提案中","初のNFTプロジェクト... あっという間に完売！！ 0.222ethというお安くないのが200枚... 感動した！！ 協力/Mintしてくれた皆さん！！ ありがとうございました！！ ジェネまで突っ走るぞ！！ ジェネAL欲しい人！！！ フォロー、RT、AL欲しい！と、リプ下さい！ メモっときます！","13000 ","595","109","10"
"mametaro1210","@mametaro1210","豆タロ～ @mametaro1210 こんにちはorこんばんはorおはようございますその時その時の…自身のココロの形状に添う写真を、毎日。話し下手なので、想いを写真に託して…。Twitterを通したビジネス等々のお話は、頑なにお断りさせていただきます…すみません","2日前のtweetとは対照的に、空は明るく…眼前は鮮やか。春霞越しの景色は…お気に入りの絵本で出逢う描写のように、どこかフワフワしていて、しなやかな球体が宙に浮いているよう。涙の膜を重ね、眼の奥に悲しみの層を造るような毎日が続いても…自分の中で“いろ”が戻る瞬間がある。それが…希望。#色","2319 ","994","221","14"
"MarikoKawana","@MarikoKawana","川奈まり子怪談@KawanaKwaidan @MarikoKawana 作家。YouTube「川奈怪談」の語り部。最新作は『一〇八怪談　濡女』。一〇八怪談シリーズ、実話奇譚シリーズ、『八王子怪談』『宵坂つくもの怪談帖』『東京をんな語り』 『でる場所』『迷家奇譚』など著書多数。怪異体験談のご応募やお問い合わせはDMで。日本推理作家協会会員。","【YouTube川奈怪談】3/21(火)18時公開のお話は【川奈怪談まとめ⑲】約1時間23分／「死の知らせ」「廃墟半島　軍艦マンション編」「廃墟半島　ホテル編」「彼岸トンネル」の計4本をお届けします。 https://youtu.be/OtaIGfL64SE  チャンネル登録をお願いします http://youtube.com/@KawanaKwaidan","22000 ","9675","326","26"
"sinon1103","@sinon1103","紫暖（しのん） @sinon1103 占い師 紫暖です。占い歴13年目、占わせて頂いた人数1万人以上、鎌倉フォーチュン、SATORI電話占い、自宅サロン、手相、タロット、シータヒーリング、数秘術、四柱推命、アストロロジー☆カラー、占星術、カラーセラピー、レイキヒーリング、アクセスバーズ、画家","星座別羽根??°*。からのメッセージ  牡羊去るもの追わず 牡牛新しい発見がある 双子リセットする 蟹良い方へ変化する 獅子浄化が進む 乙女エネルギーが高まる 天秤癒しを生み出す 蠍心が楽になる 射手一旦休む 山羊望みが物質化する 水瓶居心地良くなる 魚良き流れが来る","3578 ","4030","353","34"
"hiyokoharumaki","@hiyokoharumaki","ヒヨコ【ポムポムサニー】 @hiyokoharumaki 2005年生まれの息子ハルマキ君は重度に近い中度知的障害を伴う自閉症・てんかんで、支援学校高等部。リアルの仕事は保育士ですが地域を回ることが業務の不思議な立場。ポムポム言います。ピアノとバイオリン弾き。PECS/国境無き猫もふ団/スイーツマネージャー/ポムポムプリン似/ツイ廃","今の小学校はこんなことないと思いたい… 出来れば中学校もこんなことないと思いたい…","7476 ","1406","60","4"
"ringo19770","@ringo19770","リンゴ＠発達障害児ママ @ringo19770 【ADHD9歳息子のママ】突然病気で夫を亡くし発達障害３歳の息子を抱えてシングルマザーに｜息子のために副業を開始｜現在はフリーランス｜自己肯定感UP｜勉強しても通用しない知識じゃなく、リアルなドタバタ子育て理論発信｜子育て中ママも、自宅でビジネスが叶う｜#頑張り過ぎないことご相談はリンク先へフォロー大歓迎","凍結祭りでシャドウBANがあとを断ちません。いつ誰にくるかはTwitterしだい。対策のひとつとして"" ?興味関心 ""のチェックを外しています。理由はフォロワーさんへのRTやいいね。情報軸がちがうツイート応援、やり過ぎてしまうとアルゴリズム上は?の不一致になります。リスク確率を減らすのは大事","3973 ","-","-","-"
"monkiti_smile","@monkiti_smile","もんきち┃出版社の人 @monkiti_smile 自分らしさを活かした商品作り・売り方のコツを発信｜出版社販売部門トップ｜コンテンツ企画・マーケティングのプロ｜僕をフォローして一緒に”あなたらしさ”を見つけて、魅力のある商品づくりを考えていきましょう。","僕は大勢が苦手。でも、人は大好き。そんな自分としっかり向き合いたくて、幹事をしたり、会に参加したり、スペースをしてる。沢山辛いこと、悲しいこと、失敗を経験してきたけれど、それ以上に大切なものを手に入れることができていると感じている。ちょっとずつ、""自分らしさ""が見えてきた。","↓数に悩む人に向けて書いたnoteですnote.com/monkichi_ao/n/…2021年11月からTwitterを利用しています","1371","111","13"
"kurumimru","@kurumimru","胡桃丸 ゆるゆるゆるりと行きますね @kurumimru もっといろいろ勉強したい！しあわせ求めて日々精進中！気にしない流されない…そんな感じかな(^^)法務、ライティングetc…。blogは日々の思いを綴っています。さわやかな田舎暮らし7年目みなさんよろしくお願いします♪( ´▽｀)","おはようございます¨?  自分にあるものを大切に。無いものねだりばかりだと疲れちゃうよ。人と比べる必要はないの。自分自身に気持ちを向けよう。目をとじて朝の新鮮な空気を胸いっぱいに吸い込んで~ゆっく~り吐ききろう。顔を斜め上に向けてゆっくり目を開ける…どんな感じかな？¨?  #おは戦50320mg","2912 ","1273","261","11"
"hiyokoharumaki","@hiyokoharumaki","ヒヨコ【ポムポムサニー】 @hiyokoharumaki 2005年生まれの息子ハルマキ君は重度に近い中度知的障害を伴う自閉症・てんかんで、支援学校高等部。リアルの仕事は保育士ですが地域を回ることが業務の不思議な立場。ポムポム言います。ピアノとバイオリン弾き。PECS/国境無き猫もふ団/スイーツマネージャー/ポムポムプリン似/ツイ廃","今の小学校はこんなことないと思いたい… 出来れば中学校もこんなことないと思いたい…","7476 ","1410","60","4"
"ringo19770","@ringo19770","リンゴ＠発達障害児ママ @ringo19770 【ADHD9歳息子のママ】突然病気で夫を亡くし発達障害３歳の息子を抱えてシングルマザーに｜息子のために副業を開始｜現在はフリーランス｜自己肯定感UP｜勉強しても通用しない知識じゃなく、リアルなドタバタ子育て理論発信｜子育て中ママも、自宅でビジネスが叶う｜#頑張り過ぎないことご相談はリンク先へフォロー大歓迎","凍結祭りでシャドウBANがあとを断ちません。いつ誰にくるかはTwitterしだい。対策のひとつとして"" ?興味関心 ""のチェックを外しています。理由はフォロワーさんへのRTやいいね。情報軸がちがうツイート応援、やり過ぎてしまうとアルゴリズム上は?の不一致になります。リスク確率を減らすのは大事","3973 ","-","-","-"
"monkiti_smile","@monkiti_smile","もんきち┃出版社の人 @monkiti_smile 自分らしさを活かした商品作り・売り方のコツを発信｜出版社販売部門トップ｜コンテンツ企画・マーケティングのプロ｜僕をフォローして一緒に”あなたらしさ”を見つけて、魅力のある商品づくりを考えていきましょう。","僕は大勢が苦手。でも、人は大好き。そんな自分としっかり向き合いたくて、幹事をしたり、会に参加したり、スペースをしてる。沢山辛いこと、悲しいこと、失敗を経験してきたけれど、それ以上に大切なものを手に入れることができていると感じている。ちょっとずつ、""自分らしさ""が見えてきた。","↓数に悩む人に向けて書いたnoteですnote.com/monkichi_ao/n/…2021年11月からTwitterを利用しています","1373","111","13"
"kurumimru","@kurumimru","胡桃丸 ゆるゆるゆるりと行きますね @kurumimru もっといろいろ勉強したい！しあわせ求めて日々精進中！気にしない流されない…そんな感じかな(^^)法務、ライティングetc…。blogは日々の思いを綴っています。さわやかな田舎暮らし7年目みなさんよろしくお願いします♪( ´▽｀)","おはようございます¨?  自分にあるものを大切に。無いものねだりばかりだと疲れちゃうよ。人と比べる必要はないの。自分自身に気持ちを向けよう。目をとじて朝の新鮮な空気を胸いっぱいに吸い込んで~ゆっく~り吐ききろう。顔を斜め上に向けてゆっくり目を開ける…どんな感じかな？¨?  #おは戦50320mg","2912 ","1273","261","11"
"do_reboot","存在しない","存在しない","存在しない","存在しない","存在しない","存在しない","存在しない"
"yossi02121","@yossi02121","yossi0212 @yossi02121 うすらぼんやり生きてます 休日にゆるく写真を撮ってます","里やまの春 #tokyocameraclub  #SonyAlpha  #東京カメラ部","2233 ","2708","128","22"
"mii_neko48X","@mii_neko48X","みぃねこ。服で悩みを解決する人。 @mii_neko48X ファッションであなたの悩みを解決します┃モテたい。結婚したい。子が自慢のパパママに。営業成績UP。全てファッションで解決┃元トップ営業マン＆中小病院経営者の秘書┃現在はファッションスタイリストとして活動。14ヶ月連続でご依頼続出中！┃お客様の幸せが何より嬉しい┃口コミには感謝","仙人。私の中で幾人かいます。その中の1人は落合陽一さん。 @ochyai  初めての出会いは子どもの教育セミナー。お話が高速回転で大変面白かった。しかも壇上でお話されている中、携帯でたまに作業されている所に新しさを感じた。2つのコトを同時にやる・時間を惜しみなく使いたい私と近い考え方かも↓","5943 ","25725","80","5"
"riemann_golf","存在しない","存在しない","存在しない","存在しない","存在しない","存在しない","存在しない"
"denchi_bouchou","@denchi_bouchou","じゅん｜仕事の悩み相談人 @denchi_bouchou 【仕事に悩んだら、まず俺に聞け！】仕事が出来ない・つまらない・やりがいが見つからないを『面白い・楽しい』にします！平社員から代表取締役になった【出世のプロ】が仕事の楽しみ方、考え方を伝えます！｜つまらないを面白いに！いつでもDM相談のりまっせ！｜得意：IT、営業、障害福祉、就職・転職｜弱点：堀内健｜じゅんじゅわ～","楽な方を選ぶと成長は難しい。迷ったら辛そうな方を選ぶと何かしら成長できるんじゃないかな。","3857 ","880","153","3"
"takumi920_","@takumi920_","たくみ｜陰キャラ男子のあがり症対策 @takumi920_ 【緊張で頭が真っ白になる】を克服した隠キャラ男子｜フォローすると本番に強くなる考え方が身につく｜24歳｜非HSS型 #HSP｜緊張しすぎて体が震える人必見！#あがり症 の克服方法を発信｜自信をつけ自分らしく生きる！｜散歩と読書。甘味も捨てがたい...","気をつけていたのですが、またシャドウバンになってしまいました。そんな状況でもリプをいくつかいただいており感謝の気持ちが止まりません。数日の間、いいねとRT、フォローは控えさせていただきます。この期間にブログ記事を書き進めますね。","1532 ","111","11","2"
"yPy3KUeGIpXkwkC","@yPy3KUeGIpXkwkC","チャイ @yPy3KUeGIpXkwkC 非モテであっても魅力を高めて最短でモテる男になるための知識、マインドを公開します。登録者限定プレゼントをゲットできる公式LINEはこちら→https://lin.ee/Z5EHu5A","テクニック以上に大事なことは「恋愛は早い者勝ち」というマインド。今日口説かなかったら他の男に取られると本気で思うべき。あまり言われないが、このマインドがモテる男とモテない男の1番の差。","27000 ","8054","145","23"
"nakamoto_saki","@nakamoto_saki","さき| 幸せ育てるカウンセラー @nakamoto_saki 【自分が大事と思えるマインドセットを発信】カウンセリングルームプロペラ代表|NLPトレーナー、精神保健福祉士、心理カウンセラー|家族との関係、愛着障害で悩んだ過去|自分の気持ちにフタをしがちなあなたの力に|カウンセリング歴8年｜リプまたはDMで気軽にご相談ください。","【さきさんのアルテセラピア】 私が初めて塗った作品がこちら。「愛の花びら」という図柄でした。はらはらと上から落ちてくる花びらを受け止めているのか、手のひらいっぱいの花びらを誰かに手渡しているのか。あなたはどんな風に見えてますか？","546 ","1961","58","6"
"yukiyuki_kiryu","@yukiyuki_kiryu","桐生由紀/Authense/代表社労士/ベンチャー・IPO支援/社外役員/男の子3人ハイキャリママ @yukiyuki_kiryu スタートアップベンチャー支援/人事顧問/IPO支援/女性社外役員/Authense社労士法人代表 兼 法律事務所ボードメンバー/元専業主婦・シングルマザー→ベンチャー再就職→管理部長・人事部長キャリア14年/男3人ハイキャリママ/家庭や育児を理由に「自分の人生やキャリアを諦めない」日経xwomanアンバサダー","おはようありがとう今日は4月からの復職者向けの「育休後カフェ」。復職予定のメンバーと人事、上司、先輩ママが集まって、復職後の仕事の仕方や両立の秘訣などをディスカッションする機会。復職後、最初の1年はなかなかハード。でも周りのサポートがあるかないかで大きな違いが出る良い一日を","6781 ","1993","215","2"
"ma510_happier","@ma510_happier","なおと|寄り添い自分軸コーチ（社労士×メンタル・キャリア） @ma510_happier ♪ いつからでも自分軸でイキイキ♪/20年超のメンタル不調を一気に解決した覚醒をトータルサポート/メンタル(ACT療法)社会保障.自己理解.やりたいこと.副業起業支援/北野→京都大→大手安定IT職で撃沈→安定起業/個人向け社労士/NPO活動も/歌とDQW好き/https://lit.link/ma510happier",". 〈人生に集中しよう〉 素敵な自分になりたい方、嫌な思考だけに時間を使うのは良く無い。悩むだけ、不安になるだけは負の連鎖です。悩むのではなく考えること、自分を認めてあげて行動してみることがあなたの人生です！幸せは妄想だけの中にはありません  #おは戦50320mg ","8692 ","1466","178","17"
"Ojukenpapa2021","@Ojukenpapa2021","補欠の上 @Ojukenpapa2021 お子が小学校受験を終え、余生をすごしているアカウント。共働き激務の悲哀、教育、美味しいご飯、あたりをつぶやくことが多いはずです。","小学校受験のお教室にも、当初思ってるより多くいらっしゃったわね。素晴らしいご家庭とご子息もいらっしゃったし、逆に休憩時間ブチ切れ優秀なのにほん怖、なご家庭もいた。いや別に日本人家庭でもいたんだけど。怖かった。","1841 ","2689","45","0"
"yoshino_3773","存在しない","存在しない","存在しない","存在しない","存在しない","存在しない","存在しない"
"Tokusuke4","存在しない","存在しない","存在しない","存在しない","存在しない","存在しない","存在しない"
"Totsukebi1228","@Totsukebi1228","ひーちゃん @Totsukebi1228 初御朱印川越氷川神社で頂きすっかりハマり中寺社巡り大好き。 パンダ 野球プロレス観戦も。 最近は畑と花にも興味あり友達とのかわいいのを見つけに探索も。","密蔵院  埼玉県川口市② 新色の御朱印帳が出ていたので 昨年緑色は買えなかったので拝受してきました 最初売り切れでしたが御朱印開始同時に ありに変わったので1日何冊と決められているのかしらね。 ピンク色で可愛い 安行桜上から撮ってみました","1059 ","1457","185","8"
"hayanoshin_n","存在しない","存在しない","存在しない","存在しない","存在しない","存在しない","存在しない"
"lemon_omai","@lemon_omai","まひで @lemon_omai で神社お寺/御朱印/稀に御城印 山梨のほったらかし温泉とみたまの湯がお気に入り 御朱印と気付けばアイスのツイートばかりです 月詣り 阿佐ヶ谷神明宮/高円寺氷川神社・気象神社/高木神社/沼袋氷川神社/下谷神社／渋谷氷川神社 投資/副業/宇宙人/エロ/スピリチュアルはブロックDMは","夜の阿佐ヶ谷神明宮。夜の桜のライトアップは夜9時までです 駐車場内の鳥居側のしだれ桜  #桜を愛でる会 #ライトアップ #阿佐ヶ谷神明宮","1423 ","249","53","1"
"2019strawberry","@2019strawberry","strawberry @2019strawberry 2017年(平成29年)６月、鎌倉で御朱印に出会ってから御朱印巡りを楽しんでいます(*^^*)  美味しいものやお出かけの記録も…  ご縁を大切に  無言フォロー失礼します*_ _)ﾍﾟｺﾘ?","大國魂神社  2023.3.20.  東京都府中市、大國魂神社さん  フォロワーさんにオススメしてもらいお寄りしてきました  満開の枝垂れ桜が迎えてくれました 上品な優しいピンクのお花と青い空が最高でした","586 ","1132","127","3"
"takieisuzu","@takieisuzu","いすず＠占い師 @takieisuzu 全国の悩みをスッキリ！お客様のハートに覚悟を与える霊視。悩まなくなる考え方を伝えてます。『開運いすずサロン』代表。神道天行居三代目道士。函館碧血会役員。北海道函館市人見町5-49 にて実店舗経営。占いは完全予約制。店舗での対面占いと電話占い両方受付中。","来てくださってありがとうございました！ YouTubeライブ、生まれて初めてやりました。 なるほど、コメントが画面に表示されるのですね！これは良い～～～！！面白かったです。 初めての事は、なんでも面白いですね！！！！！ 全力で、初めてのことを楽しんで生きていくよ！！","4239 ","1919","66","0"
"yuki10558716","@yuki10558716","侑紀 @yuki10558716 介護のお仕事してます。知的障害を伴う自閉症の息子と、一人前の美容師になるため上京した娘の母です。  空を眺める事と神社仏閣廻り、占い好きです。","逢いたくて逢いたくて♪♪ 毎年 白木蘭が咲くと口ずさむ 『木蘭の涙』は名曲だなぁ。。。  還暦卯辰会梅上げの日 還暦の厄祓いで献梅する行事の ようです(? ?? ? ?? )  毎年2本づつ梅の木が増えてるそう  息子と良いタイミングで開運散歩??  今日も1日お疲れ様でした?*.ﾟ","1268 ","746","118","2"
"Tomo_Tomo1105","存在しない","存在しない","存在しない","存在しない","存在しない","存在しない","存在しない"
"Go55F","@Go55F","Ks（≧∇≦） @Go55F お出かけ大好き（≧∇≦） 今しかない人生、どー生きるか？楽しくでしょがモットーです? 御朱印.美術館.博物館巡り?好きな･･･モネ.沖縄.観劇.簡単な刺繍.陶器?BTS.TXT.セブチ.エナプ.＆TEAM.めめ?人生豊かになりたいお年頃(ﾉ≧?≦)☆","千葉?櫻木神社  久しぶりの参拝です  ちょうど さくらの日まいりでした 境内の桜も咲いていました  久しぶりすぎてシステムが全然分からなくて 無事にお参りして御朱印頂きました  何とか満願して御朱印帳いただきたい  御朱印とても可愛い   #さくらの日まいり   #御朱印   #櫻木神社","261 ","3743","281","6"
"tamae3_love","@tamae3_love","たまえ生きる道しるべ @tamae3_love 心肺停止したからわかった命。笑顔で死ぬためにあなたらしく才能や魅力を発揮し健康に生きるお手伝い|元体育教諭･呼吸法･瞑想･心理学･中医学･aroma･color･暦|教え子はJrOlympic|信州産|ｼﾞｬﾆｦﾀﾊｲｷｶﾞｲ","Slowとは何もしないわけではない。自分のリズムでいること。って言葉がすき。無駄をやめて大切なことにベクトル向けていくことが自分のリズム。さあ、今日を生きよう！","5721 ","399","49","3"
"__sk012","@__sk012","うい @__sk012 元復縁垢","ご報告です。 話し合った結果、別れて約9ヶ月経ちましたが復縁しました","1637 ","-","1961","67"
"nami_hukuen","@nami_hukuen","なみ@復縁 @nami_hukuen 2年付き合って結婚寸前だったのに振られました/ 絶対に彼を引き寄せて復縁してみせます / 身近に復縁した方が多く、その方から頂いた言葉や体験、私の考えをツイート","よし、彼に会ってくる。 復縁を望むようなことなんて今日はしないけど、ただ楽しんでくる。  昨日のツイートへのいいねやコメントですごく勇気が出ました。 すごく不安だったけど、復縁垢の皆様のおかげで気持ちが楽になりました。 ありがとうございます  じゃあ行ってきます！","2936 ","28568","503","0"
"kazuya_uranai","@kazuya_uranai","カズヤ@縁結び占い師 @kazuya_uranai 《恋愛における悩みを解決し、幸せな未来へと導くアドバイザー》恋愛にお悩みの方へ！20～50代まで幅広くコンサル実績有り/対面鑑定実績700名以上/「片想い→交際」「別れて音信不通→復縁」「泥沼恋愛→幸せな家庭」/ 恋愛の主役になるコツを伝授！絶対に後悔しないで欲しい。本気で幸せになりたい方はnote読んでね","3/21 彼の気持ち占い  牡羊かまって 牡牛好きだ 双子一人にさせない 蟹座届け 獅子元気かな 乙女必要な時間 天秤笑顔好き 蠍座我慢できない 射手好きかも 山羊ハグして 水瓶独占したい 魚座なでなでする  《フォロー&RT》で彼から突然のアプローチがあるかも","330 ","4933","316","104"
"fukukun_renai","@fukukun_renai","復縁コーチ | ふく @fukukun_renai 忘れられない彼との復縁へあなたを導くために役立つ発信。復縁コーチ活動歴4年目。相談者数年間5000件以上。誰にも言えない復縁の悩みを抱えている女性を一人でも多く救うため個別サポートを開始→復縁相談所を設立。彼と復縁するための思考法やテクニック、男性心理をお伝え。","冷却期間中は感情のコントロールに気をつけましょう。不安なときこそ感情のままに行動するのは禁物。不安を感じても大丈夫！それは自然なことだから。不安を吐き出して自分と向き合って、原因を見つけると気分も軽くなる。今抱えている不安を否定しないで、まずは少しずつ受け入れましょうね。","492 ","1914","40","3"
"r_renaiya2","@r_renaiya2","復縁のろむ兄 @r_renaiya2 彼に追われて復縁を迫られる方法を呟きます。? ? ? ? ?大失恋して鬱病→恋愛心理学を猛勉強→復縁に成功","【3月15日の復縁キーワード】 彼の気持ちを知ろう。  一緒にいたいと思える いつまでも でも、時間は残酷だね  このツイートに「好き」とリプで 彼と復縁できるように 念を込めた。","241 ","592","17","3"
"numa_kare","アカウントエラー","アカウントエラー","アカウントエラー","アカウントエラー","アカウントエラー","アカウントエラー","アカウントエラー"
"yuuten_hosimizu","@yuuten_hosimizu","星水祐天男性目線から片思い、復縁を成就させる恋愛占い師 @yuuten_hosimizu 星水祐天（ほしみずゆうてん）男性ならではの視点から片思い、復縁を成就させる恋愛占い師｜どうしても叶えたい恋愛、復縁のある方へ｜これまで300人以上の縁結びをサポート｜『長い片思い→結婚へ』『LINEブロック→愛し合える恋人へと復縁』｜恋愛成就の秘策を発信｜本気で叶えたい恋をしている方はLINEまで","3/21彼の本音星占い  牡羊元気かな 牡牛癒やしたい 双子二人きり 蟹　想い届け 獅子飲み行こう 乙女笑顔好き 天秤独占したい 蠍　恋しい 射手ギューする 山羊大好き 水瓶真っすぐに 魚　運命だね  フォロー＆RTで彼が二人の未来に向けて動き出す","1540 ","2401","226","82"
"bentenbenten18","@bentenbenten18","おもちパン @bentenbenten18 2022年8月～復縁垢2023年3月～婚活垢双極性障害II型美術館で働いています","元彼から連絡きてもこなくても、わたしは元彼のことが好きだしそれはこれからも変わらないんだ、って確信持ててるときがいちばんメンタル安定してる。彼との関係に不安がなかったら婚活なんかしてないわけだから、わたしにとっての婚活は自分からメンタル壊しにいってるようなものだな。","2073 ","2640","47","0"
"fk_tap01","@fk_tap01","まる。 @fk_tap01 97(25)日常をゆったり呟いてます","無理に恋愛するのやめよ やっぱり浮気して最低な元彼じゃけど大好きだったし未だに忘れたと思っても忘れられてない部分とかあるんよね…","704 ","12068","72","0"
"sucosucosamurai","@sucosucosamurai","夫すこすこサムライ @sucosucosamurai 傷つかないで幸せになれるわけないのよ人生のリベンジ備忘録俺の人生は冠婚葬祭の婚に全振り～","始まりはちゃんと付き合っておいて、クソみたいな別れ方する男の話聞くたびにワイはコレになる","4422 ","4753","51","6"
"reishi_uranai","@reishi_uranai","レイ | 引き寄せ研究家 @reishi_uranai 引き寄せで”人生の抜け道”を発信。テレビやメディアにも出演経験有。ツイート見たら「」で入信。あなたは幸せになれる。","『恋愛運、金運、家族運、仕事運が上がる』念を送るから『』を送ってね。最近良い報告がDMでくるから悪用厳禁だよ","1671 ","6820","147","16"
"hp_je5","@hp_je5","あいり@自己肯定感を上げて復縁を引き寄せる占い師 @hp_je5 依存恋愛復縁占い師｜彼を追わせて依存させるを伝授｜男性を洗脳して依存させるのが大得意です｜毎日彼との運命を占います｜脳科学引き寄せの法則で彼を沼らせ、復縁し、彼に追われる人生へ導かせます｜フォローすれば恋愛、お金、仕事、全ての悩みが解決します","【今日も1日お疲れ様でした】  明日もフォロワーの皆様の幸せを願います…  このツイートをいいね＋RT  リプライで「幸せです」or「水面下で進んでる」とリプしてくれた方には必ずいいねでご返事します  明日も幸せに生きましょう?  皆様に幸せのエネルギーを与えます…","2093 ","179","10","7"
"EDqd9x","@EDqd9x","とわくん @EDqd9x センシティブな内容が含まれる可能性のあるツイッターです 夜職探されてる方 他のSNSはこちら↓","すぐ異性に依存する人って好きとかよりも だいたい寂しさを埋めたいだけだよね","13000 ","25844","291","20"
"hukuen_urani","@hukuen_urani","こねぎ@復縁専門占い|縁結びヒーラー @hukuen_urani 7日で復縁させた異次元な鑑定とヒーリング｜鑑定歴10年以上の予約が取れない占い師｜可能性0の絶望→占い・縁結びヒーリング・科学的恋愛をマスターし3ヶ月で復縁→結婚｜フォロワー1ヶ月でブロックから復縁、3日で追われる恋に変わり結婚、1日で愛され恋愛無双体質に覚醒etc...","フォローいただかないとDM送れないのでフォロー必ずお願いします  今回はヒーリング付き あなたとお相手の気持ちを天界に届け、縁結びを強靭に固めます 桜の女神の力をお借りします  明日の朝6時締め切りです","7日で復縁させた異次元な鑑定とヒーリング｜鑑定歴10年以上の予約が取れない占い師｜可能性0の絶望→占い・縁結びヒーリング・科学的恋愛をマスターし3ヶ月で復縁→結婚｜1ヶ月でブロックから復縁、3日で追われる恋に変わり結婚、1日で愛され恋愛無双体質に覚醒etc...","2756","73","68"
"na0829kn","@na0829kn","なな@復縁しました @na0829kn 復縁プロポーズされ結婚何事もポジティブが大事！元ネガティブでかなりのメンヘラだったアラサー女でございます ※相談はDMにて受け付けてますが返信遅くなります","くわばたりえさんが『旦那と付き合ってた時に１回別れていっぱい泣いて辛かったけど数年後に復縁して結婚した。別れて辛かった時に彼と結婚してこうしたいって考えてた未来を今叶えてると思うと嬉しくて泣けてくる』って泣きながら話してるのを今聞いてこっちまで泣けた、やっぱり辛い事には意味がある","2931 ","33991","800","66"
"kaito_uranaipro","@kaito_uranaipro","カイト復縁成就の占い師（フジテレビ出演/有名人とコラボ/各種メディア掲載経験あり） @kaito_uranaipro 進まない復縁を成就へ導くプロ｜復縁にお悩みの方へ｜占い会社ランク1位当たりすぎてフジテレビ出演｜「LINEブロック→結婚」「音信不通→付き合う」「片思い→付き合う」｜復縁運がグッと高まるコツを呟きます｜ライン登録で??復縁成功マニュアル（配信）を無料プレゼント→ http://lin.ee/p2SEHZk","3月20日 あの人の気持ち占い  牡羊束縛したい 牡牛前向きに 双子待ってるのに 蟹　涙が出た 獅子余裕を持つ 乙女冷めないで 天秤臆病な日 蠍　嫌えない 射手撫でたい 山羊戸惑う日 水瓶我儘になる 魚　恋は続いてる  フォローいいねRTで 恋愛運100%","1307 ","3175","169","42"
"ichiyoU8277","@ichiyoU8277","ichi-yoU @ichiyoU8277 いつも RT・いいね 心から感謝です  スピリチュアルTarot   数秘術＋独自法 龍体?龍踊文字にて   改善導き 龍神風水 貴方の不安  悩み 迷い   心が丸くなるまで  寄り添い 導くお手伝いをしています。気になる方は  友達登録をポチット https://lin.ee/WW14Wv0","自分の好きを貫いている人は、 老若男女、 ジャンル問わず、 カッコいいですね  専門用語がふわっとしか分からなくても、 熱く語っている方の話を聞くのは、 傾聴の醍醐味でもあります ((","1120 ","-","-","-"
"shiryu_hijiri","@shiryu_hijiri","聖(ヒジリ)1000人以上のご縁を結んだ恋愛占い師 @shiryu_hijiri 《 絶対に諦めたくない恋愛を成就へ導きます 》フォローするだけであなたと彼は両思いに強力な縁結びで500名以上の方を恋愛成就へ導く「困難な片思い?両思いになって交際」「音信不通?突然の連絡?復縁」「不倫関係?生涯のパートナーに」などの実績あり恋愛成就して幸せになりたい方は【公式LINE】にご登録ください","3/19彼の本音占い  あなたの星座 牡羊熱い想い 牡牛今行く 双子運命 蟹　導いて 獅子君を見ている 乙女信じてる 天秤つらい 蠍　ときめき 射手愛に溺れる 山羊じっとしてて 水瓶待ってる 魚　泣きたくなる  【フォロー＆RT】で恋愛運急上昇","310 ","2866","243","76"
"gosyuinaka","@gosyuinaka","御朱印好きのアカウント @gosyuinaka 京都を中心に行ったことのある色々なお寺や神社、お城の御朱印・御城印を載せるアカウントです。 参拝日がツイートした日と異なることはあります。","[出雲大社] “えんむすび”の“縁”は男女の縁だけではなく、生きとし生けるものが共に豊かに栄えていくための貴い結びつきだそう。作法は2礼4拍手1礼と他と違う。 #出雲大社 #出雲市 #出雲 #出雲観光 #因幡の白兎 #縁結び #御朱印 #御朱印巡り #御朱印集め #神社 #神社巡り","4316 ","-","255","5"
"kaede_hinomaruj","@kaede_hinomaruj","やまと楓 @kaede_hinomaruj 神社仏閣･御朱印･温泉･旅 etc…大好き趣味全開なアカウントです！ 関東中心に御朱印巡りしてます #神社仏閣 #御朱印 #パワースポット / 無言フォローすみませんぜひ気軽にフォローお願いします","御朱印巡り こんにちは(^^) 東京都青梅市･吉野梅郷「梅の公園」すぐ近くにある曹洞宗寺院【天澤院】。  慶長8年（1603年）創建ご本尊は十一面観世音菩薩境内には「菅原神社（天満宮）」もある神仏習合の寺院  お寺の裏山には街を一望できる“野草園”もありますよ  #御朱印 #お寺 #神社仏閣","2347 ","1846","213","10"
"jinjyajoshi","@jinjyajoshi","神社仏閣大好き女子 @jinjyajoshi 日本中の神社やお寺を旅してます。 まだまだ勉強中で知らない事だらけなので物知りさんを尊敬してます。","雨もあがってポカポカ陽気だったからお天気の神さまにあいさつしてきました 手水もサクラになっていて綺麗でした そろそろお花見もしたいなぁ","784 ","6931","423","7"
